
央视,#genre#
CCTV1,http://39.135.133.132/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$LR•IPV4•7『线路7』
CCTV10,http://112.27.235.94:8000/hls/11/index.m3u8$LR•IPV4•7『线路1』
CCTV10,http://101.35.240.114:88/live.php?id=CCTV10$LR•IPV4•7『线路2』
CCTV10,http://58.57.40.22:9901/tsfile/live/1010_1.m3u8$LR•IPV4•7『线路3』
CCTV10,http://www.dsk.cc/php/bfgd.php?id=cctv10&m.m3u8$LR•IPV4•7『线路4』
CCTV10,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8$LR•IPV4•7『线路5』
CCTV10,http://ygbh.site/php/bfgd.php?id=129$LR•IPV4•7『线路6』
CCTV10,http://39.135.135.75/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$LR•IPV4•7『线路7』
CCTV11,http://112.27.235.94:8000/hls/12/index.m3u8$LR•IPV4•8『线路1』
CCTV11,http://60.16.0.216:5757/hls/12/index.m3u8$LR•IPV4•8『线路2』
CCTV11,http://148.135.93.213/live.php?id=CCTV11$LR•IPV4•8『线路3』
CCTV11,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8$LR•IPV4•8『线路4』
CCTV11,http://www.dsk.cc/php/bfgd.php?id=cctv11&m.m3u8$LR•IPV4•8『线路5』
CCTV11,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8$LR•IPV4•8『线路6』
CCTV11,http://ygbh.site/php/bfgd.php?id=130$LR•IPV4•8『线路7』
CCTV11,http://39.135.135.82/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$LR•IPV4•8『线路8』
CCTV12,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•9『线路1』
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8$LR•IPV4•9『线路2』
CCTV12,http://60.16.0.216:5757/hls/13/index.m3u8$LR•IPV4•9『线路3』
CCTV12,http://101.35.240.114:88/live.php?id=CCTV12$LR•IPV4•9『线路4』
CCTV12,http://58.57.40.22:9901/tsfile/live/1012_1.m3u8$LR•IPV4•9『线路5』
CCTV12,http://www.dsk.cc/php/bfgd.php?id=cctv12&m.m3u8$LR•IPV4•9『线路6』
CCTV12,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8$LR•IPV4•9『线路7』
CCTV12,http://ygbh.site/php/bfgd.php?id=131$LR•IPV4•9『线路8』
CCTV12,http://39.135.135.11/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$LR•IPV4•9『线路9』
CCTV13,http://112.27.235.94:8000/hls/14/index.m3u8$LR•IPV4•10『线路1』
CCTV13,http://183.215.134.239:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•10『线路2』
CCTV13,https://event.pull.hebtv.com/jishi/cp1.m3u8$LR•IPV4•10『线路3』
CCTV13,http://60.16.0.216:5757/hls/14/index.m3u8$LR•IPV4•10『线路4』
CCTV13,http://148.135.93.213/live.php?id=CCTV13$LR•IPV4•10『线路5』
CCTV13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$LR•IPV4•10『线路6』
CCTV13,http://www.dsk.cc/php/bfgd.php?id=cctv13&m.m3u8$LR•IPV4•10『线路7』
CCTV13,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8$LR•IPV4•10『线路8』
CCTV13,http://ygbh.site/php/bfgd.php?id=067$LR•IPV4•10『线路9』
CCTV13,http://39.135.135.59/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$LR•IPV4•10『线路10』
CCTV14,http://112.27.235.94:8000/hls/15/index.m3u8$LR•IPV4•8『线路1』
CCTV14,http://60.16.0.216:5757/hls/15/index.m3u8$LR•IPV4•8『线路2』
CCTV14,http://101.35.240.114:88/live.php?id=CCTV14$LR•IPV4•8『线路3』
CCTV14,http://39.164.160.249:9901/tsfile/live/0014_1.m3u8$LR•IPV4•8『线路4』
CCTV14,http://www.dsk.cc/php/bfgd.php?id=cctv14&m.m3u8$LR•IPV4•8『线路5』
CCTV14,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8$LR•IPV4•8『线路6』
CCTV14,http://ygbh.site/php/bfgd.php?id=132$LR•IPV4•8『线路7』
CCTV14,http://39.135.133.173/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8$LR•IPV4•8『线路8』
CCTV15,http://112.27.235.94:8000/hls/16/index.m3u8$LR•IPV4•7『线路1』
CCTV15,http://148.135.93.213/live.php?id=CCTV15$LR•IPV4•7『线路2』
CCTV15,http://39.164.160.249:9901/tsfile/live/0015_1.m3u8$LR•IPV4•7『线路3』
CCTV15,http://www.dsk.cc/php/bfgd.php?id=cctv15&m.m3u8$LR•IPV4•7『线路4』
CCTV15,http://p.ytelc.com/169l/0/cctv.php?id=cctv15$LR•IPV4•7『线路5』
CCTV15,http://ygbh.site/php/bfgd.php?id=133$LR•IPV4•7『线路6』
CCTV15,http://39.134.65.87/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$LR•IPV4•7『线路7』
CCTV-13新闻,https://live.mxdyeah.top/live.php?id=CCTVNewsHD$LR•IPV4•11『线路1』
CCTV-13新闻,http://183.222.242.31:8088/hls/13/index.m3u8$LR•IPV4•11『线路2』
CCTV-13新闻,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226128/1.m3u8$LR•IPV6•11『线路3』
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8$LR•IPV4•11『线路4』
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$LR•IPV4•11『线路5』
CCTV-13新闻,http://120.40.39.246:352/newlive/live/hls/14/live.m3u8$LR•IPV4•11『线路6』
CCTV-13新闻,http://sh.lnott.top:880/dx13.m3u8$LR•IPV4•11『线路7』
CCTV-13新闻,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv13HD/__op/default/__f/index.m3u8$LR•IPV4•11『线路8』
CCTV-13新闻,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?$LR•IPV6•11『线路9』
CCTV-13新闻,http://pull-skycorp.speedws.com/live/LGir9TM1r4L8cYYb8M6Yfwomw9o9lvl0awONsNRHYLWazSU1kmL.flv$LR•IPV4•11『线路10』
CCTV-13新闻,http://112.6.239.227:8207/hls/14/index.m3u8$LR•IPV4•11『线路11』
CCTV-1综合,http://183.222.242.31:8088/hls/1/index.m3u8$LR•IPV4•11『线路1』
CCTV-1综合,https://live.mxdyeah.top/live.php?id=cctv1HD$LR•IPV4•11『线路2』
CCTV-1综合,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226163/index.m3u8$LR•IPV6•11『线路3』
CCTV-1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$LR•IPV4•11『线路4』
CCTV-1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226514/index.m3u8$LR•IPV4•11『线路5』
CCTV-1综合,http://120.40.39.246:352/newlive/live/hls/1/live.m3u8$LR•IPV4•11『线路6』
CCTV-1综合,http://sh.lnott.top:880/dx01.m3u8$LR•IPV4•11『线路7』
CCTV-1综合,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8$LR•IPV4•11『线路8』
CCTV-1综合,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?$LR•IPV6•11『线路9』
CCTV-1综合,http://pull-skycorp.speedws.com/live/ft4Fc0PGDbG0WWFgXQNsNRHYYunA1tsr7a7BcSEpS7mJEWwX0jK.flv$LR•IPV4•11『线路10』
CCTV-1综合,http://112.6.239.227:8207/hls/1/index.m3u8$LR•IPV4•11『线路11』
CCTV-10科教,http://183.222.242.31:8088/hls/10/index.m3u8$LR•IPV4•9『线路1』
CCTV-10科教,https://live.mxdyeah.top/live.php?id=cctv10HD$LR•IPV4•9『线路2』
CCTV-10科教,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226169/index.m3u8$LR•IPV6•9『线路3』
CCTV-10科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$LR•IPV4•9『线路4』
CCTV-10科教,http://120.40.39.246:352/newlive/live/hls/11/live.m3u8$LR•IPV4•9『线路5』
CCTV-10科教,http://sh.lnott.top:880/dx10.m3u8$LR•IPV4•9『线路6』
CCTV-10科教,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv10HD/__op/default/__f/index.m3u8$LR•IPV4•9『线路7』
CCTV-10科教,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226937/1.m3u8?$LR•IPV6•9『线路8』
CCTV-10科教,http://112.6.239.227:8207/hls/11/index.m3u8$LR•IPV4•9『线路9』
CCTV-11戏曲,http://183.222.242.31:8088/hls/11/index.m3u8$LR•IPV4•9『线路1』
CCTV-11戏曲,https://live.mxdyeah.top/live.php?id=cctv11HD$LR•IPV4•9『线路2』
CCTV-11戏曲,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226145/index.m3u8$LR•IPV6•9『线路3』
CCTV-11戏曲,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$LR•IPV4•9『线路4』
CCTV-11戏曲,http://120.40.39.246:352/newlive/live/hls/12/live.m3u8$LR•IPV4•9『线路5』
CCTV-11戏曲,http://sh.lnott.top:880/dx11.m3u8$LR•IPV4•9『线路6』
CCTV-11戏曲,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv11HD/__op/default/__f/index.m3u8$LR•IPV4•9『线路7』
CCTV-11戏曲,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?$LR•IPV6•9『线路8』
CCTV-11戏曲,http://112.6.239.227:8207/hls/12/index.m3u8$LR•IPV4•9『线路9』
CCTV-12社会,http://183.222.242.31:8088/hls/12/index.m3u8$LR•IPV4•6『线路1』
CCTV-12社会,https://live.mxdyeah.top/live.php?id=cctv12HD$LR•IPV4•6『线路2』
CCTV-12社会,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$LR•IPV4•6『线路3』
CCTV-12社会,http://120.40.39.246:352/newlive/live/hls/13/live.m3u8$LR•IPV4•6『线路4』
CCTV-12社会,http://sh.lnott.top:880/dx12.m3u8$LR•IPV4•6『线路5』
CCTV-12社会,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv12HD/__op/default/__f/index.m3u8$LR•IPV4•6『线路6』
CCTV-14少儿,http://183.222.242.31:8088/hls/14/index.m3u8$LR•IPV4•9『线路1』
CCTV-14少儿,https://live.mxdyeah.top/live.php?id=cctvseHD$LR•IPV4•9『线路2』
CCTV-14少儿,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225738/index.m3u8$LR•IPV6•9『线路3』
CCTV-14少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$LR•IPV4•9『线路4』
CCTV-14少儿,http://120.40.39.246:352/newlive/live/hls/15/live.m3u8$LR•IPV4•9『线路5』
CCTV-14少儿,http://sh.lnott.top:880/dx14.m3u8$LR•IPV4•9『线路6』
CCTV-14少儿,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv14HD/__op/default/__f/index.m3u8$LR•IPV4•9『线路7』
CCTV-14少儿,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226947/1.m3u8?$LR•IPV6•9『线路8』
CCTV-14少儿,http://pull-skycorp.speedws.com/live/pyRhADNsNRHYlBACWdbgXVyOiRupG30JAzROyRtO5gX5E4fZWJ7.flv$LR•IPV4•9『线路9』
CCTV-15音乐,http://183.222.242.31:8088/hls/15/index.m3u8$LR•IPV4•8『线路1』
CCTV-15音乐,https://live.mxdyeah.top/live.php?id=cctv15HD$LR•IPV4•8『线路2』
CCTV-15音乐,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226147/index.m3u8$LR•IPV6•8『线路3』
CCTV-15音乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$LR•IPV4•8『线路4』
CCTV-15音乐,http://120.40.39.246:352/newlive/live/hls/16/live.m3u8$LR•IPV4•8『线路5』
CCTV-15音乐,http://sh.lnott.top:880/dx15.m3u8$LR•IPV4•8『线路6』
CCTV-15音乐,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv15HD/__op/default/__f/index.m3u8$LR•IPV4•8『线路7』
CCTV-15音乐,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?$LR•IPV6•8『线路8』
CCTV-16奥运,https://live.mxdyeah.top/live.php?id=cctv16HD$LR•IPV4•5『线路1』
CCTV-16奥运,https://live.mxdyeah.top/live.php?id=CCTV16_4K$LR•IPV4•5『线路2』
CCTV-16奥运,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226120/1.m3u8$LR•IPV6•5『线路3』
CCTV-16奥运,http://sh.lnott.top:880/dx201.m3u8$LR•IPV4•5『线路4』
CCTV-16奥运,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv16HD/__op/default/__f/index.m3u8$LR•IPV4•5『线路5』
CCTV-17农村,https://live.mxdyeah.top/live.php?id=cctv17HD$LR•IPV4•3『线路1』
CCTV-17农村,http://sh.lnott.top:880/dx17.m3u8$LR•IPV4•3『线路2』
CCTV-17农村,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv17HD/__op/default/__f/index.m3u8$LR•IPV4•3『线路3』
CCTV16,http://101.35.240.114:88/live.php?id=CCTV16$LR•IPV4•5『线路1』
CCTV16,http://livetv.wqwqwq.sbs/gaoma/cctv4k16.m3u8$LR•IPV4•5『线路2』
CCTV16,http://www.dsk.cc/php/bfgd.php?id=cctv16&m.m3u8$LR•IPV4•5『线路3』
CCTV16,http://p.ytelc.com/169l/0/cctv.php?id=cctv16$LR•IPV4•5『线路4』
CCTV16,http://39.135.133.139/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$LR•IPV4•5『线路5』
CCTV17,http://148.135.93.213/live.php?id=CCTV17$LR•IPV4•6『线路1』
CCTV17,http://58.57.40.22:9901/tsfile/live/0019_1.m3u8$LR•IPV4•6『线路2』
CCTV17,https://tvpull.careryun.com/live/ba591d30ad977fb8ca911e665fa016cf.m3u8?txSecret=f401eb24b38f50f059d48744d3b993ab&txTime=68f4d4e2$LR•IPV4•6『线路3』
CCTV17,http://p.ytelc.com/169l/0/cctv.php?id=cctv17$LR•IPV4•6『线路4』
CCTV17,http://ygbh.site/php/bfgd.php?id=204$LR•IPV4•6『线路5』
CCTV17,http://39.135.135.88/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$LR•IPV4•6『线路6』
CCTV-12社会与法,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8?$LR•IPV6•2『线路1』
CCTV-12社会与法,http://112.6.239.227:8207/hls/13/index.m3u8$LR•IPV4•2『线路2』
CCTV-16奥林匹克,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?$LR•IPV6
CCTV-17农业农村,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?$LR•IPV6
CCTV-1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33$LR•IPV4•17『线路1』
CCTV-1,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/1200/index.m3u8?msisdn=20251007080059e421fec5d28c4e948cbeaa6da1743113&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20251007080059&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=106.13.250.90&SecurityKey=20251007080059&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7740e2e43f0794842d30123805f35dc9&ddCalcu=97c7ed405083e0f25e04833f20170934d824$LR•IPV4•17『线路2』
CCTV-1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227262/index.m3u8$LR•IPV4•17『线路3』
CCTV-1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$LR•IPV6•17『线路4』
CCTV-1,http://3501776.xyz:35455/gaoma/cctv1.m3u8$LR•IPV4•17『线路5』
CCTV-1,https://jzb.wwkejishe.top/?id=578$LR•IPV4•17『线路6』
CCTV-1,https://shyd.695847.xyz/cms001/ch00000090990000001388/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12$LR•IPV4•17『线路7』
CCTV-1,https://smart.pendy.dpdns.org/Smart.php?id=cctv1$LR•IPV4•17『线路8』
CCTV-1,https://iptv.catvod.com/live.php?id=CCTV1%E7%BB%BC%E5%90%88$LR•IPV4•17『线路9』
CCTV-1,http://a.402089.xyz:4022/rtp/233.50.200.143:5140$LR•IPV4•17『线路10』
CCTV-1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33$LR•IPV4•17『线路11』
CCTV-1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344$LR•IPV4•17『线路12』
CCTV-1,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EI0Rkc6neBYgfpoJ1yud8Fw%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7Epd7QgO4HFWH0z34SUb2Vs%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192714%2C%2C%2C20240420192714%2C%2C10001000275495%2C-1%2C0%2C1%2C-1%2C%2C2%2C2201300%2C%2C%2C2%2C%2C%2CEND&GuardEncType=2$LR•IPV6•17『线路13』
CCTV-1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8$LR•IPV6•17『线路14』
CCTV-1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226338/1.m3u8$LR•IPV6•17『线路15』
CCTV-1,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226559/index.m3u8$LR•IPV6•17『线路16』
CCTV-1,https://zby.130519.xyz/PLTV/11/224/3221225673/index.m3u8$LR•IPV4•17『线路17』
CCTV-10,http://z.b.bkpcp.top/m.php?id=CCTV-10科教科教$LR•IPV4•15『线路1』
CCTV-10,http://goo.bkpcp.top/mg/cctv10$LR•IPV4•15『线路2』
CCTV-10,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=202510070801003de3dadc12bc4da1b6c2c00c1e561b3e&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20251007080100&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=106.13.250.90&SecurityKey=20251007080100&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=caca1fd7bddf27be9bd9b69056606688&ddCalcu=8c8ae6c06a40106f6d570b9d6dbf92d7bb9e$LR•IPV4•15『线路3』
CCTV-10,https://smart.pendy.dpdns.org/Smart.php?id=cctv10hd$LR•IPV4•15『线路4』
CCTV-10,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226937/1.m3u8$LR•IPV6•15『线路5』
CCTV-10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$LR•IPV6•15『线路6』
CCTV-10,http://3501776.xyz:35455/gaoma/cctv10.m3u8$LR•IPV4•15『线路7』
CCTV-10,https://jzb.wwkejishe.top/?id=588$LR•IPV4•15『线路8』
CCTV-10,https://iptv.catvod.com/live.php?id=CCTV-10%20%E7%A7%91%E6%95%99$LR•IPV4•15『线路9』
CCTV-10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8$LR•IPV6•15『线路10』
CCTV-10,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226449/1.m3u8$LR•IPV6•15『线路11』
CCTV-10,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226464/1.m3u8$LR•IPV6•15『线路12』
CCTV-10,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225730/index.m3u8$LR•IPV6•15『线路13』
CCTV-10,https://www.freetv.top/migu/624878405.m3u8?migutoken=e7e8abe9ae322869a93e8450014e08c5949217331c53007abb9f6eee64b06cc42f81828befee8b129005bcdebf805a1bbd19f0949e8329cf7ff4ab9379e930cfb8185ddf66c83b972ea6481e86$LR•IPV4•15『线路14』
CCTV-10,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8$LR•IPV4•15『线路15』
CCTV-11,http://183.220.107.138:4022/rtp/239.11.0.22:5140$LR•IPV4•16『线路1』
CCTV-11,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226565$LR•IPV4•16『线路2』
CCTV-11,http://gslbmgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=20251007080101cb3cc1957e0d4876ad8ea306384e48b4&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20251007080101&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=106.13.250.90&SecurityKey=20251007080101&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ce87d38889190c115bb8fcacf33abc28&ddCalcu=8c2eec80b77ad03338f8c8a9c1f980bcb151$LR•IPV4•16『线路3』
CCTV-11,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227171/index.m3u8$LR•IPV4•16『线路4』
CCTV-11,https://smart.pendy.dpdns.org/Smart.php?id=cctv11$LR•IPV4•16『线路5』
CCTV-11,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8$LR•IPV6•16『线路6』
CCTV-11,https://jzb.wwkejishe.top/?id=589$LR•IPV4•16『线路7』
CCTV-11,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225597/index.m3u8$LR•IPV6•16『线路8』
CCTV-11,http://3501776.xyz:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$LR•IPV4•16『线路9』
CCTV-11,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$LR•IPV6•16『线路10』
CCTV-11,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225597/index.m3u8$LR•IPV6•16『线路11』
CCTV-11,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8$LR•IPV6•16『线路12』
CCTV-11,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225597/index.m3u8$LR•IPV6•16『线路13』
CCTV-11,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8$LR•IPV6•16『线路14』
CCTV-11,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$LR•IPV6•16『线路15』
CCTV-11,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8$LR•IPV4•16『线路16』
CCTV-12,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225731$LR•IPV4•15『线路1』
CCTV-12,http://z.b.bkpcp.top/m.php?id=CCTV-12社会与法社会与法$LR•IPV4•15『线路2』
CCTV-12,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=20251007080101dd6e00dd9f8f46f589b9b391850463fb&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20251007080101&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=106.13.250.90&SecurityKey=20251007080101&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=94eaeb5153ba8f3a23854bd3a8bfd170&ddCalcu=0974e1e0da3fe0bb85a135d3bb4a588f332a$LR•IPV4•15『线路3』
